date,min_temp_5,min_sal_5,min_oxy_5,max_temp_5,max_sal_5,max_oxy_5,avg_temp_5,avg_oxy_5,avg_sal_5,min_temp_150,min_sal_150,min_oxy_150,max_temp_150,max_sal_150,max_oxy_150,avg_temp_150,avg_oxy_150,avg_sal_150
2015-03-18,9.0431,27.4115,8.1068,9.1111,27.5307,8.4625,9.080118181818182,8.236472727272728,27.457190909090908,9.4328,30.2691,3.3156,9.4393,30.3205,3.3762,9.43618,3.34881,30.28955
2015-03-24,9.1771,24.5089,7.0508,9.1948,27.8283,7.2766,9.1845,7.15705,26.16146,9.3961,24.8853,3.0964,9.4558,30.4082,3.304,9.41607,3.18694,27.64608
2015-03-26,9.2953,27.7503,6.845,9.4316,27.9575,7.1396,9.358789999999999,6.9122,27.86981,9.4403,30.3033,3.2999,9.4493,30.3235,3.3476,9.44666,3.32402,30.3183
2015-03-31,9.5149,27.6854,6.5048,9.5357,27.7508,6.8543,9.52730909090909,6.571863636363637,27.701354545454546,9.4535,30.3467,3.2459,9.4663,30.3809,3.2692,9.46235,3.25757,30.37113
2015-04-06,9.6885,27.1881,6.7606,9.833,27.4755,6.9347,9.797254545454546,6.815836363636364,27.241009090909092,9.4353,30.3515,3.2236,9.4406,30.3793,3.2503,9.43729,3.23506,30.36417
2015-04-14,9.9902,24.2417,7.7928,10.0716,26.9144,8.1461,10.04351,8.00795,25.45454,9.2587,25.2113,3.5618,9.2718,30.3131,3.6593,9.267430000000001,3.6131,27.758399999999998
2015-04-15,10.1204,26.6452,8.7383,10.4157,26.9456,9.5388,10.29347,9.05203,26.74534,9.2714,30.3071,3.5216,9.2917,30.3313,3.5592,9.28097,3.54358,30.31973
2015-04-22,10.0702,27.1529,6.9691,10.5797,28.1078,8.0658,10.467709090909091,7.684245454545454,27.509581818181818,9.2183,30.2718,3.5444,9.2262,30.289,3.5927,9.22349,3.56753,30.28137
2015-05-01,10.5752,27.61,7.515,10.8187,27.896,7.9594,10.692218181818182,7.763645454545454,27.74681818181818,9.1925,30.2232,3.5608,9.2206,30.2562,3.6177,9.2019,3.59078,30.23993
2015-05-05,10.8602,27.6386,7.502,11.2173,27.8391,7.6509,11.01657,7.5719899999999996,27.76845,9.2178,30.2889,3.4018,9.2311,30.306,3.4497,9.22371,3.42383,30.29663
2015-05-11,12.7687,27.0655,2.8442,13.117,27.2189,8.0236,13.015600000000001,7.050709090909091,27.14050909090909,9.2172,30.355,3.3074,9.2588,30.4017,3.4432,9.237820000000001,3.37629,30.37591
2015-05-12,12.0722,26.897,6.195,13.4052,27.6774,8.1834,12.438172727272727,7.687390909090909,27.449663636363635,9.2213,30.3863,3.2379,9.2414,30.4169,3.339,9.23166,3.28856,30.40317
2015-05-13,11.8952,26.2567,7.5759,13.8357,27.9611,8.0158,13.1073,7.73254,27.43835,9.1934,30.3071,3.3238,9.2088,30.3421,3.3828,9.20455,3.35225,30.33162
2015-05-21,15.0808,27.0707,6.7203,15.2814,27.5526,7.4908,15.18494,7.18528,27.282420000000002,9.2143,30.3935,2.9799,9.2165,30.4014,2.9936,9.21568,2.9849200000000002,30.39812
2015-05-26,15.9566,26.4964,6.8285,16.1993,26.6746,7.4597,16.13164,7.06492,26.55208,9.1781,30.4061,2.9644,9.2084,30.4391,3.0238,9.19274,2.9798999999999998,30.42268
2015-05-27,15.5355,27.2439,7.5137,15.5497,27.2477,7.5409,15.54482,7.52574,27.24488,9.1365,30.3892,3.1599,9.1463,30.4063,3.1833,9.13932,3.1734999999999998,30.39898
2015-06-09,12.349,27.5284,4.9351,12.3548,27.5708,5.1059,12.35318,5.05514,27.54144,Inf,Inf,Inf,-Inf,-Inf,-Inf,NaN,NaN,NaN
2015-06-15,11.398,28.1539,5.2931,12.4428,28.5785,5.6873,11.84308,5.55284,28.41092,9.1289,30.3795,3.0317,9.1303,30.3927,3.043,9.12944,3.03578,30.386120000000002
2015-06-16,11.6394,27.7176,5.2946,12.1273,27.9394,6.2663,11.88674,5.78164,27.786,9.1412,30.4275,2.9677,9.1422,30.4402,3.023,9.14186,2.98736,30.4339
2015-06-24,17.0096,26.1787,6.6457,17.7393,26.257,7.277,17.48026,6.92064,26.2087,9.1317,30.4129,3.0346,9.1384,30.4508,3.0843,9.1349,3.05478,30.42942
2015-06-30,-9.99e-29,-9.99e-29,-9.99e-29,15.8101,27.2742,6.8603,8.482244444444444,3.4826333333333332,14.634822222222223,9.1405,30.4568,2.9339,9.1464,30.4667,2.98,9.1432,2.96446,30.46046
2015-07-06,11.6101,27.9024,4.2116,12.6746,28.4623,4.8605,12.1412,4.51466,28.2012,9.1418,30.4346,3.053,9.142,30.4351,3.0594,9.141919999999999,3.05664,30.4347
2015-07-07,-9.99e-29,-9.99e-29,-9.99e-29,13.1071,27.4404,5.3271,8.897357142857143,3.5865714285714287,19.2328,9.1409,30.4423,2.9433,9.1415,30.4595,3.0408,9.14114,3.00214,30.4502
2015-07-16,16.6034,25.5627,5.6558,16.9917,26.75,6.2673,16.89556,6.08108,25.940179999999998,9.1855,30.4762,2.7689,9.1868,30.4912,2.7791,9.18624,2.77426,30.48366
2015-07-22,14.2502,27.0942,5.8749,14.5342,27.3663,6.3199,14.3293,6.0899,27.17764,9.1567,30.5002,2.7964,9.1571,30.5108,2.8098,9.15692,2.80204,30.5059
2015-07-23,14.8203,27.0366,6.4339,15.1825,27.2834,6.7782,14.99626,6.68596,27.10434,9.1585,30.4874,2.7808,9.1603,30.5107,2.8008,9.1594,2.78908,30.49902
2015-07-28,-9.99e-29,-9.99e-29,-9.99e-29,17.1837,27.9872,6.4705,12.1773,4.521214285714286,19.783742857142858,9.1605,30.4657,2.7625,9.1693,30.5027,2.7827,9.1652,2.77298,30.48348
2015-08-12,-9.99e-29,-9.99e-29,-9.99e-29,17.3646,28.0805,6.5241,14.316133333333333,5.36695,23.109183333333334,9.227,30.5265,2.7008,9.2281,30.5312,2.7086,9.22734,2.70322,30.52888
2015-08-20,12.3755,27.1475,4.4764,13.3861,28.2332,5.0561,12.829740000000001,4.69932,27.7028,9.2568,30.5525,2.5809,9.2595,30.5698,2.608,9.25788,2.58956,30.562079999999998
2015-08-25,11.3012,25.6135,4.2236,13.7088,28.4679,7.0489,12.4148,5.14986,27.31378,9.36,30.563,2.6334,9.3649,30.5716,2.6491,9.36268,2.64036,30.56756
2015-09-02,-9.99e-29,-9.99e-29,-9.99e-29,15.0813,28.0616,5.3835,10.7712,3.8226714285714287,20.014914285714283,9.3161,30.542,2.4955,9.332,30.5827,2.5486,9.323080000000001,2.52978,30.56114
2015-09-09,15.2506,26.4757,5.1148,15.6759,27.4567,6.3552,15.587711111111112,5.788211111111111,26.98438888888889,9.5027,30.6235,2.6013,9.5203,30.6421,2.6106,9.51364,2.60594,30.63182
2015-09-10,15.3003,26.8808,6.0728,16.1599,27.6452,6.5171,15.7422,6.271,27.21424,9.4251,30.624,2.5817,9.4554,30.6457,2.5944,9.43836,2.58826,30.63582
2015-09-15,11.4542,28.0446,3.5102,11.8278,28.3799,4.5503,11.65034,4.07656,28.19646,9.5619,30.6349,2.5389,9.585,30.6654,2.5497,9.57708,2.54524,30.65178
2015-09-22,13.0929,28.4814,5.1906,13.13,28.4845,5.2851,13.11926,5.24168,28.4836,9.4499,30.6642,2.4598,9.4548,30.6708,2.4644,9.45214,2.46176,30.66806
2015-09-25,13.1672,28.359,5.2354,13.2463,28.5164,5.3902,13.2164,5.28604,28.41118,9.4995,30.6208,2.3958,9.525,30.6307,2.4029,9.51132,2.39962,30.6265
2015-09-28,12.5978,26.5629,4.645,12.7417,28.7236,5.4023,12.68136,4.9298400000000004,27.718880000000002,9.5822,30.6538,2.3526,9.6486,30.6646,2.3872,9.62184,2.36636,30.65962
2015-10-05,11.0114,27.8609,3.7972,11.0969,28.2307,4.9132,11.04542,4.47976,27.98036,9.8407,30.7494,2.4599,9.8704,30.7687,2.4628,9.8604,2.46104,30.76286
2015-10-06,11.7568,27.4335,4.9165,12.6593,27.7379,5.4147,12.237075,5.11635,27.596075,9.773,30.7407,2.4787,9.8597,30.7818,2.4834,9.83092,2.48066,30.76866
2015-10-14,12.386,28.4283,5.3267,12.388,28.4369,5.355,12.3871,5.34428,28.43062,9.716,30.6814,2.3116,9.7408,30.7139,2.3363,9.731679999999999,2.3263,30.69776
2015-10-20,11.6061,26.8801,4.6661,11.7247,27.5188,5.1257,11.6524,4.88034,27.11108,10.0222,30.7714,2.3624,10.0864,30.775,2.3801,10.04914,2.37344,30.77326
2015-10-22,11.6001,26.5585,4.922,12.0624,27.6247,5.6951,11.89796,5.20302,27.21626,9.9498,30.7616,2.3478,10.0803,30.7723,2.374,10.01328,2.3584,30.767960000000002
2015-10-27,10.7529,22.7341,3.6493,11.1228,28.3734,5.3882,10.8577,4.43284,27.2044,9.912,30.7019,2.2304,9.9343,30.7198,2.259,9.92366,2.24269,30.71323
2015-11-03,10.9109,28.5094,4.9181,11.3798,28.7742,5.3808,11.11526,5.1067599999999995,28.61698,9.9165,30.7538,2.2688,9.9401,30.7651,2.2759,9.92508,2.27224,30.75974
2015-11-10,9.8458,27.767,4.9776,10.7988,28.5124,5.5218,10.30618,5.30284,28.14212,10.0224,30.7245,2.2494,10.0302,30.7415,2.256,10.02668,2.25312,30.73246
2015-11-18,9.8194,28.8907,5.2147,9.8231,28.8913,5.2298,9.82088,5.2225,28.891,10.0783,30.7324,2.1746,10.1133,30.7561,2.1884,10.09242,2.18358,30.74408
2015-11-19,9.7128,28.9473,5.1464,9.7193,28.9488,5.2146,9.71608,5.17376,28.94798,9.9906,30.7784,2.2146,10.0653,30.7859,2.2352,10.0341,2.2278,30.78144
2015-11-20,9.3238,28.7651,5.3415,9.3906,28.8003,5.3514,9.3482,5.345,28.77786,10.0536,30.8225,2.2256,10.0572,30.8277,2.2323,10.05472,2.2281,30.8258
2015-11-23,9.0595,28.5714,5.1076,9.3075,28.6802,5.1576,9.17046,5.1347000000000005,28.62178,10.1316,30.7617,2.1594,10.1403,30.7683,2.1628,10.13502,2.16142,30.76492
2015-11-25,8.5967,28.5111,4.2759,9.0239,28.79,4.6513,8.821439999999999,4.392,28.65448,10.1136,30.8099,2.1952,10.1185,30.8116,2.2017,10.1158,2.19856,30.81074
2015-11-30,8.5574,28.8327,4.4631,8.5887,28.8425,4.6288,8.56578,4.57998,28.83538,10.1994,30.7735,2.2226,10.2013,30.7808,2.2297,10.20042,2.22684,30.77668
2015-12-11,9.2879,29.1226,0.1889,9.3028,29.1456,6.4412,9.29560909090909,4.791636363636363,29.133927272727274,9.661,30.7017,2.5795,9.7942,30.7344,2.622,9.75011,2.60566,30.71986
2015-12-16,8.1986,28.0656,6.8108,8.5755,28.1999,6.995,8.4016,6.896090909090909,28.138163636363636,10.0865,30.7734,2.6949,10.1036,30.7956,2.7152,10.0978,2.70344,30.78559
2016-01-04,7.1771,28.5055,5.6558,7.2061,28.5259,7.3271,7.19925,6.72767,28.51255,10.2006,30.7077,2.9216,10.2191,30.7201,2.9354,10.21428,2.92972,30.71296
2016-01-05,7.107,27.3731,4.7717,7.1702,28.5231,7.0824,7.128863636363636,6.7511636363636365,28.410700000000002,10.1919,30.7067,2.9282,10.1971,30.7171,2.9724,10.19439,2.94981,30.71109
2016-01-13,7.1228,28.2697,6.5699,7.5564,28.5599,6.9297,7.400745454545454,6.775663636363636,28.444027272727272,10.1548,30.653,2.9169,10.1701,30.7007,2.9557,10.16141,2.93638,30.67254
2016-01-19,8.1963,29.0042,6.3829,8.2963,29.0633,6.5835,8.260272727272728,6.438881818181819,29.048381818181817,10.1192,30.5857,3.0092,10.1351,30.6331,3.0717,10.12762,3.0418,30.6072
2016-01-20,7.1811,28.3207,4.2188,7.4558,28.518,7.0849,7.32132,6.72905,28.41115,10.1261,30.6095,2.9484,10.14,30.6481,2.984,10.13587,2.96732,30.63484
2016-01-28,8.2143,28.6327,0.1145,8.2468,28.6736,6.8403,8.228863636363636,3.92053,28.650627272727274,9.9714,30.4987,3.174,10.0094,30.5818,3.3141,9.989989999999999,3.24367,30.53684
2016-02-02,7.4588,27.7253,0.087,7.5897,27.9822,7.3363,7.5308,4.536877777777778,27.85257,10.0179,30.6041,3.1396,10.0598,30.6377,3.1993,10.03661,3.17179,30.62215
2016-02-04,7.501,27.5332,7.192,7.7496,28.0576,7.4212,7.62401,7.32699,27.76848,10.0348,30.5285,3.3093,10.0709,30.6038,3.3734,10.05624,3.3433,30.57498
2016-02-09,7.4118,27.2453,0.3047,7.7259,27.7569,7.3695,7.6659500000000005,6.4036136363636365,27.55634090909091,9.9776,30.568,3.1522,10.023,30.6558,3.279,9.99811,3.211395,30.61115
2016-02-16,7.9025,27.1095,Inf,7.9332,27.3326,-Inf,7.913718181818182,NaN,27.191772727272728,9.9816,30.5522,Inf,9.9958,30.5832,-Inf,9.99054,NaN,30.57063
2016-02-22,7.8858,27.0984,4.9587,7.9649,27.3953,7.3464,7.9139,6.598127272727273,27.260727272727273,9.9451,30.5368,3.3729,9.9646,30.5577,3.4051,9.9509,3.39022,30.54372
2016-02-23,7.874,26.5932,5.8665,7.9775,27.164,7.4089,7.9363090909090905,7.132,26.94750909090909,9.9058,30.5171,3.3913,9.9254,30.5471,3.4344,9.91417,3.41467,30.52887
2016-03-07,8.2875,26.7502,7.2972,8.3084,26.7775,7.6331,8.2989,7.3785,26.764218181818183,9.6703,30.3852,3.8282,9.7063,30.4113,3.861,9.6847,3.84316,30.39703
2016-03-15,8.1681,26.619,6.3868,8.2462,26.7204,6.5131,8.20435,6.46408,26.671,9.617,30.3239,3.2981,9.7056,30.4204,3.507,9.66327,3.39192,30.37309
2016-03-18,8.2099,26.6778,6.5961,8.3237,26.7984,7.5244,8.264675,7.16328125,26.749853125,9.5742,30.3229,3.469,9.5886,30.3533,3.9242,9.581946666666667,3.7672733333333333,30.338216666666668
2016-03-21,8.5778,26.8838,6.2334,8.5862,26.8951,6.2602,8.58048,6.2467,26.88798,9.5014,30.2905,3.5742,9.5168,30.307,3.6031,9.50882,3.5938,30.297719999999998
2016-03-22,8.7071,26.4763,6.3946,8.7967,26.7187,6.6974,8.7407,6.54918,26.57213,9.4562,30.2377,3.5656,9.5005,30.2611,3.6518,9.48074,3.60835,30.25024
2016-03-24,8.8212,26.9023,6.3434,8.8472,26.9629,6.4157,8.83962,6.39014,26.91956,9.4412,30.1947,3.6416,9.4616,30.2286,3.6833,9.45166,3.6637,30.21332
2016-03-28,9.0289,27.1103,6.2348,9.1745,27.3193,6.6338,9.08432,6.426,27.21216,9.4777,30.2629,3.5135,9.5067,30.285,3.6127,9.48978,3.57278,30.2729
2016-03-29,9.0417,27.2905,5.9872,9.175,27.4907,6.353,9.10589,6.13772,27.397750000000002,9.3845,30.165,3.6418,9.4618,30.2487,3.8143,9.41777,3.72663,30.20509
2016-03-30,9.2716,27.1562,6.391,9.856,27.3542,6.6742,9.49306,6.45878,27.279539999999997,9.4685,30.2522,3.5583,9.4967,30.2816,3.6001,9.48424,3.5772,30.2692
2016-03-31,9.54,26.6559,9.2805,9.8325,26.8461,11.0994,9.6583,10.02462,26.71468,9.432,30.2066,3.5542,9.494,30.2717,3.6775,9.46194,3.5955,30.23866
2016-04-01,9.651,26.8707,8.8994,10.5567,26.9828,11.7473,10.07038,10.38678,26.92372,9.4587,30.2509,3.5545,9.4976,30.2883,3.627,9.47966,3.58668,30.27188
2016-04-04,10.4866,27.1208,10.4499,10.505,27.1267,10.6638,10.49488,10.59218,27.12318,9.3845,30.1629,3.6883,9.4238,30.2087,3.7286,9.40648,3.7065,30.18804
2016-04-08,10.2547,26.8546,8.1797,10.9281,27.271,8.6508,10.71284,8.48685,26.97965,9.3934,30.1636,3.5856,9.4649,30.2404,3.6856,9.43393,3.63157,30.20644
2016-04-14,10.3208,27.4184,7.3337,10.4874,27.5538,7.5275,10.42986,7.43754,27.48666,9.3715,30.126,3.5435,9.4443,30.2157,3.6922,9.41259,3.61015,30.17535
2016-04-22,11.6557,26.5598,7.2736,12.4864,26.9191,7.5985,12.04654,7.50042,26.74582,9.2924,30.076,3.6705,9.3392,30.1404,3.7703,9.3122,3.72012,30.10184
2016-04-26,11.2981,26.8159,6.7115,12.072,27.3731,6.9273,11.8064,6.81254,26.9929,9.3438,30.1536,3.5874,9.3856,30.2014,3.6503,9.36734,3.6104600000000002,30.18172
2016-04-27,-9.99e-29,-9.99e-29,-9.99e-29,11.7463,27.0453,6.6966,9.748,5.542316666666666,22.513616666666667,9.3427,30.1287,3.5862,9.3714,30.1604,3.6455,9.3584,3.61114,30.14614
2016-04-28,11.5344,26.9101,6.6253,12.1112,27.3137,6.9865,11.87661,6.80753,27.09775,9.3529,30.181,3.497,9.4135,30.2374,3.5948,9.39065,3.55241,30.21475
2016-05-04,11.8626,26.3592,7.2268,11.9121,26.7545,7.6826,11.87804,7.56326,26.4737,9.2617,30.0855,3.646,9.3255,30.1429,3.767,9.29624,3.69488,30.11748
2016-05-06,10.6496,27.4681,5.6532,11.23,28.0832,6.2991,10.816699999999999,5.97206,27.89938,9.3185,30.1276,3.6049,9.3399,30.1442,3.6751,9.32928,3.64022,30.13622
2016-05-08,10.3012,28.9257,4.6477,10.3212,28.9676,4.8468,10.31406,4.7681000000000004,28.95516,Inf,Inf,Inf,-Inf,-Inf,-Inf,NaN,NaN,NaN
2016-05-09,10.0485,28.446,5.3756,10.3293,28.697,6.0072,10.13996,5.5912299999999995,28.58792,9.3591,30.1948,3.4309,9.4178,30.2583,3.526,9.38934,3.49939,30.22725
2016-05-18,14.554,26.1673,8.439,14.9417,26.5061,8.8155,14.754240000000001,8.67898,26.29868,9.2769,30.0877,3.5043,9.3366,30.1553,3.6539,9.304920000000001,3.57746,30.1191
2016-05-19,13.916,26.6034,6.8621,14.3218,27.4326,11.4923,14.20141,9.28239,26.87119,9.3523,30.1717,3.4611,9.3692,30.1936,3.5176,9.36004,3.4982599999999997,30.18198
2016-05-29,13.7079,27.0949,6.7997,14.3435,27.2945,7.3868,14.03328,7.06146,27.17314,9.4049,30.2299,3.369,9.4233,30.2511,3.3974,9.41492,3.3819600000000003,30.24248
2016-05-30,14.2,25.9523,6.6634,14.5697,26.8136,6.9466,14.38448,6.75977,26.40267,9.4473,30.2725,3.2276,9.4703,30.3006,3.2786,9.45786,3.2648099999999998,30.28612
2016-06-06,14.6889,24.9734,6.3001,17.1668,26.7014,6.9581,15.933433333333333,6.6834,25.953366666666668,9.402,30.2708,3.0788,9.5119,30.3723,3.4084,9.454086666666667,3.23894,30.318753333333333
2016-06-08,13.0653,26.3077,5.7504,14.4167,27.4203,6.2729,13.63252,5.93394,26.99672,9.4201,30.2927,3.3561,9.4337,30.3087,3.4032,9.4267,3.37324,30.30204
2016-06-09,14.3122,25.9117,6.3248,15.1031,26.5554,6.8901,14.67356,6.47105,26.36681,9.4461,30.3187,3.2517,9.4666,30.346,3.2895,9.45663,3.27142,30.33136
2016-06-19,15.7988,25.0773,6.201,16.4886,25.4195,6.3398,16.05402,6.25302,25.30088,9.47,30.3576,3.177,9.4803,30.3727,3.2256,9.47414,3.20466,30.36362
2016-06-20,15.8105,24.8271,6.0702,16.6203,25.5796,6.3794,16.42406,6.23327,25.09975,9.4995,30.3687,3.0471,9.5177,30.3931,3.079,9.51318,3.05567,30.3833
2016-06-29,15.2963,24.4558,5.3615,16.7211,25.7753,6.0733,16.09438,5.70756,25.08192,9.4927,30.3875,3.0688,9.5093,30.408,3.1555,9.50016,3.11368,30.39724
2016-06-30,13.2213,25.3065,4.5221,16.1643,27.0792,5.8045,14.9602,5.22869,25.99943,9.4951,30.4037,3.193,9.5056,30.4208,3.234,9.49985,3.21646,30.41039
2016-07-10,16.4805,25.8358,5.692,16.8511,25.8661,6.5978,16.68034,6.08554,25.85492,9.5326,30.4561,3.0553,9.5377,30.4634,3.0704,9.53528,3.0614,30.459880000000002
2016-07-11,16.8156,25.6473,5.8728,17.4391,25.8738,6.7599,17.124380000000002,6.32351,25.77851,9.529,30.4339,2.9927,9.5504,30.4832,3.0405,9.53921,3.0168,30.45868
2016-07-20,17.3185,25.9624,5.5324,17.925,26.3655,5.8295,17.7622,5.70448,26.082819999999998,9.5207,30.4298,3.0647,9.5299,30.4515,3.1046,9.52472,3.08738,30.43946
2016-07-21,17.3735,25.9045,5.4899,18.5017,26.3052,5.7593,17.91109,5.5945,26.09167,9.5429,30.4628,2.9336,9.5556,30.4985,2.9613,9.54791,2.94468,30.47815
2016-07-29,12.87,27.6398,4.9727,12.9645,27.656,5.0453,12.93158,5.0123999999999995,27.64496,9.5446,30.498,3.0622,9.5481,30.5054,3.0807,9.54656,3.07446,30.50224
